id;x1;x2;x3;x4;x5;y_regression;y_classification
1432;44;6.97;c;0.124878327;150;438.1950789;0
1367;5;0.76;c;0.900222403;100;848.1741226;0
9388;58;1.28;b;0.386747477;100;885.9505914;1
3241;69;4.8;a;0.685475079;100;1078.194181;1
5221;3;8.08;c;0.69164693;150;578.5273057;0
9399;48;7.42;b;0.540435481;100;938.0232539;1
4329;0;8.35;a;0.114743919;150;442.4691995;0
2283;85;1.79;a;0.547129708;50;1123.290941;1
6054;1;8.57;a;0.896632123;150;749.785744;0
3334;68;4.85;b;0.185645075;150;696.8775883;0
6051;76;2.62;c;0.100796703;150;485.7614227;0
3839;72;9.56;c;0.8104906;100;1020.714126;1
1713;0;8.96;b;0.013725847;150;383.7098204;0
1371;90;5.26;c;0.523466551;50;1022.259899;1
9291;12;6.56;a;0.677289672;100;939.0759221;1
7109;14;4.57;b;0.150525938;50;629.1956195;0
3320;32;3.78;a;0.180292196;150;550.185883;0
5768;77;9.36;a;0.855944664;150;931.549528;1
2958;26;5.17;a;0.825000725;50;1071.35301;1
177;54;5.49;a;0.517091432;150;758.1213896;0
1893;90;2.2;c;0.022960052;100;666.8319414;0
2531;49;4.83;b;0.152752744;150;629.2962181;0
1649;52;4.52;c;0.131931362;50;744.6525428;1
5152;94;6.99;a;0.148586751;50;986.0006182;1
6079;76;5.79;c;0.893712881;150;810.2569846;0
5232;43;6.33;b;0.040656964;150;524.6911008;0
5685;68;5.02;b;0.949868568;100;1099.765673;1
6839;86;0.99;c;0.549010469;50;1006.762061;1
2653;2;5.64;c;0.19472168;150;372.7119383;0
2938;55;1.82;c;0.157174558;50;759.7759907;1
449;35;8.51;a;0.646253824;100;993.5309377;1
2884;31;7.54;b;0.937258815;150;881.963181;0
3246;18;1.65;a;0.771164786;100;965.3175118;1
5950;43;5.73;b;0.061910775;50;635.9794371;0
7818;6;7;a;0.229128174;150;522.9410142;0
9044;43;8.98;a;0.418113264;50;995.7009491;1
9116;26;8.57;b;0.218122881;100;752.7993056;0
2048;84;5.85;a;0.600914727;50;1152.063107;1
6226;71;8.34;c;0.9566551;50;1112.305093;1
9351;16;9.61;a;0.343641957;100;840.8492806;0
7575;17;4.89;a;0.478327251;50;939.5788911;1
4964;1;3.73;c;0.023206875;100;449.8329824;0
8558;69;1.62;c;0.851282013;100;997.9623954;1
1161;26;5.9;c;0.399256112;100;759.3236504;0
6086;21;4.08;a;0.6748587;150;722.1296602;0
1011;20;0.9;a;0.191585399;100;747.5924156;0
6413;49;6.63;b;0.131324389;100;751.5145041;1
471;88;9.99;a;0.296452836;150;770.7984533;1
2605;35;7.67;b;0.719069714;50;922.0201496;1
9650;8;6.59;b;0.972488046;50;920.0079003;1
3175;66;9.46;a;0.916388775;100;1150.885855;1
3838;59;5.54;b;0.576071366;50;930.4341844;1
7773;35;6.42;b;0.08930258;150;553.5906265;0
2913;64;0.66;a;0.897418111;100;1111.601642;1
3063;71;4.79;b;0.460501268;150;828.0462591;0
9940;100;3.64;a;0.858744172;150;970.757793;1
9510;26;9.91;a;0.5465006;100;943.3717632;1
9041;85;3.63;a;0.467412135;50;1101.414788;1
7310;35;5.3;a;0.641377535;100;981.3223172;1
8080;5;4.82;c;0.290413638;50;715.9899563;0
2358;30;8.21;c;0.799287241;100;908.0966977;1
5682;31;0.35;a;0.616583939;150;716.5741355;1
3727;85;7.99;b;0.501693843;100;1019.001517;1
2768;57;9.82;b;0.591440998;100;985.4696749;1
1424;68;2.31;b;0.062118621;150;597.6046776;0
9709;22;0.51;b;0.007709082;150;395.8933305;0
3719;27;6.06;b;0.58817145;100;896.8845519;0
3916;27;1.26;b;0.414488207;150;688.8939331;0
3345;54;2.81;a;0.569522388;100;997.4339044;1
6159;89;9.68;a;0.400962459;100;1047.085452;1
1106;98;6;a;0.481705765;50;1146.994288;1
5182;57;6.68;c;0.519840737;150;653.5386494;1
8764;23;3.32;b;0.061078084;50;577.1146612;0
5653;72;5.57;c;0.212313106;50;846.9244893;1
9756;6;1.37;a;0.568342641;50;931.4937736;1
8677;90;0.94;a;0.587416146;100;1087.088661;1
7386;12;4.46;b;0.929231386;100;952.5781117;1
9956;59;2.09;b;0.523309949;150;811.4548659;1
7491;33;3.02;b;0.36569551;50;779.909574;0
4250;87;10;a;0.049681919;150;607.5415464;0
9572;34;6.64;a;0.894997834;100;1055.875895;1
5459;56;8.64;c;0.6179278;50;979.8022767;1
1253;68;1.28;c;0.581057918;100;914.1412443;1
4469;62;0.81;a;0.592097536;100;1018.17974;1
6130;99;3.11;b;0.056141922;150;671.6220732;1
4773;45;5.93;b;0.553497175;150;799.5281941;0
1490;100;0.93;b;0.853811865;150;1010.400944;1
4299;47;4.75;a;0.243459876;150;625.3201075;0
6645;6;0;b;0.283327029;100;706.8854316;0
7016;27;7.18;c;0.972399016;100;943.2039407;1
7011;9;6.96;c;0.285759463;150;441.2535113;0
873;25;7.75;a;0.299231288;50;896.8068442;1
7744;38;8.92;a;0.462706803;150;710.110717;0
1400;34;0.01;c;0.000135905;150;219.1565466;0
6181;38;2.5;b;0.975255492;150;892.3944644;1
5579;3;1.09;c;0.123313666;150;315.0042688;0
9765;7;5.48;c;0.564931553;150;539.852384;0
596;37;6.53;c;0.046809008;50;640.4110058;0
1287;48;0.35;c;0.187903369;50;755.8937689;1
6767;12;0.58;a;0.096667363;50;722.377435;0
8871;44;9.51;b;0.84122938;50;985.2502456;1
6061;28;2.33;c;0.189177735;150;423.5260748;0
3107;66;7.28;b;0.090530372;150;634.9780675;0
9495;32;5.67;c;0.022258312;100;532.2202686;0
3342;0;8.88;a;0.321000959;50;847.8442905;1
7836;90;4.32;c;0.950688858;50;1144.891131;1
9874;45;7.69;b;0.634948145;50;921.5150253;1
4611;26;3.13;a;0.815387067;50;1061.905985;1
9745;88;8.29;c;0.324559755;150;660.7507711;0
1097;75;1.38;c;0.305557376;100;827.2246914;1
4551;64;6.99;a;0.660481531;100;1065.369843;1
211;11;9.38;c;0.769162878;50;915.2342149;1
9004;74;7.15;c;0.029538514;150;423.0377021;0
6546;62;7.12;a;0.954292223;100;1142.892077;1
4792;72;2.27;c;0.494686547;150;667.5232242;0
182;68;6.08;a;0.380019949;50;1033.464348;1
5988;52;6;a;0.388122747;50;996.4666486;1
4695;51;9.96;b;0.451006429;100;922.1949297;1
9533;27;2.22;b;0.551382334;100;871.9112853;0
5784;21;7.79;c;0.106613147;150;369.9933842;0
8011;76;5.03;c;0.477577649;50;970.2740231;1
6046;25;8.89;a;0.064629985;50;754.2049981;0
5823;82;4.96;b;0.602832441;100;1035.471294;1
1519;68;8.39;b;0.235096445;100;866.1154942;1
4716;33;1.18;c;0.879722466;50;973.3861649;1
5936;80;2.33;c;0.815762131;150;787.6509959;1
9733;37;6.71;a;0.558193754;150;733.7004674;1
4666;30;9.87;a;0.587942766;50;1026.243388;1
5404;99;1.98;c;0.769934536;50;1110.812126;1
6926;83;2.21;b;0.342665211;150;802.8417044;0
7617;63;3.57;a;0.577038265;100;1024.946343;1
4715;68;3.54;c;0.410897115;100;861.0375536;0
940;28;3.68;b;0.700162344;50;885.6220778;1
4109;15;2.94;c;0.237093263;50;708.7404755;0
3764;32;5.75;c;0.092027152;100;609.5704555;0
1783;28;8.93;a;0.95855864;100;1065.010009;1
6396;0;2.92;a;0.856257836;50;1007.383763;1
1278;98;0.01;b;0.756221775;150;975.1327044;1
9516;86;6.84;b;0.150445202;150;727.0078718;0
5456;45;6.67;c;0.61245713;50;943.9984593;1
144;50;2.73;c;0.433701313;150;591.6652553;0
3578;41;4.54;b;0.816663398;150;864.7596934;0
5260;62;1.54;c;0.079840014;100;660.151145;0
8133;11;7.38;a;0.612026811;150;688.5304525;0
5557;55;8.42;a;0.746438698;150;842.8163595;0
1466;60;7.56;a;0.713891589;50;1132.624485;1
5282;80;7.79;b;0.331519685;50;898.8185886;0
3583;98;4.72;a;0.826054471;50;1250.144452;1
1050;18;6.09;a;0.156813185;150;508.5722635;0
4107;53;9.77;c;0.527036471;100;886.7635565;1
9174;0;4.79;c;0.037489091;100;471.5042685;0
2122;38;5.12;a;0.278791461;100;851.7962016;0
9369;43;2.16;b;0.968037786;100;1032.380425;1
3089;22;8.38;a;0.829917959;150;783.698906;0
7215;40;9.9;b;0.351547837;100;855.167417;0
8933;62;1.17;b;0.211662854;150;684.2245974;0
7329;29;1.68;a;0.337453456;50;903.5372786;1
5820;56;9.29;b;0.757994112;50;991.2391441;1
6292;18;6.34;c;0.754587827;100;859.1903432;0
4240;53;0.84;c;0.32505889;50;838.3560378;0
9397;17;5.12;c;0.512997679;100;776.4119502;0
9670;83;9.56;c;0.379033348;150;675.4575618;0
2788;5;0.88;b;0.747825743;50;832.8041502;0
516;2;1.83;c;0.219158905;100;603.9090225;0
9084;5;2.69;a;0.173447634;50;764.6820819;0
2811;71;1.47;a;0.832176269;100;1114.256648;1
1722;85;5.51;c;0.373229874;100;895.054081;1
9150;21;0.92;c;0.308486598;100;692.0145179;1
9382;35;3.16;b;0.8898062;50;954.6596547;1
3805;75;0.53;b;0.323650848;50;858.7056566;1
9714;17;2.05;a;0.246341494;100;773.2335743;1
5841;62;8.54;c;0.262395326;150;567.8552287;0
8518;20;4.44;c;0.139304652;50;669.3920501;0
6567;70;1.75;c;0.740220204;100;969.7508228;1
2386;30;0.57;a;0.846924238;50;1072.029692;1
5442;37;2.04;b;0.500201569;100;878.6609177;1
7053;22;5.09;a;0.100683295;100;706.3459241;0
6388;80;3.07;c;0.128463998;50;807.4216315;1
271;98;6.63;a;0.388676354;150;824.0918076;0
2400;3;2.93;a;0.466813137;150;604.1698646;0
8653;71;1.99;b;0.214159504;100;841.2566222;0
8330;98;2.07;a;0.263182619;50;1043.388895;1
8335;43;6.3;b;0.745897529;50;945.2949543;1
1107;56;2.4;b;0.936533293;150;927.1595916;1
6788;47;3.41;b;0.64872281;50;916.5611105;1
6734;34;3.33;b;0.906350363;50;957.0902327;1
8189;1;9.01;a;0.887816316;150;748.9176666;0
8533;28;5.61;c;0.244370842;150;464.1450368;0
9617;51;7.09;c;0.027059025;100;592.1009069;0
6919;25;5.3;c;0.617640183;150;601.3937773;0
9731;17;7.54;a;0.018414338;100;611.200988;0
8186;57;4.86;a;0.08859483;150;552.802559;0
9866;67;7.3;b;0.005395256;50;613.5243618;0
7148;45;6.36;c;0.332547627;150;550.3078534;0
9961;100;2.64;a;0.68222679;100;1147.519374;1
2810;30;6.14;a;0.725198951;100;996.9823381;1
5251;74;1.95;a;0.765636558;150;874.2911427;0
5007;66;3.81;a;0.496347958;50;1064.93629;1
2399;75;8.35;b;0.273662211;150;772.1635092;1
5352;80;1.53;a;0.45246811;150;786.7179897;0
3221;74;5.53;a;0.496147203;150;800.8978273;1
7382;5;2.27;a;0.444552688;100;829.1760908;0
6068;71;4.44;c;0.718726796;50;1034.163139;1
9640;52;1.38;c;0.572680522;50;930.9628482;1
8535;80;8.56;c;0.677863084;150;768.4613453;1
9101;58;4.72;b;0.472990712;50;889.5783588;0
3010;60;0.59;a;0.366421289;150;699.922752;0
9806;57;4.58;b;0.758200014;100;1018.867876;1
4488;6;9.02;a;0.659500219;100;926.827763;1
721;47;1.17;b;0.798115525;150;863.3769987;1
9538;54;1.46;c;0.809887378;100;948.5735837;1
5021;76;4.27;b;0.299791456;50;862.9743329;1
5566;14;7.57;a;0.883011824;50;1065.040802;1
3071;19;2.78;b;0.705344273;100;902.4243526;1
3778;61;6.17;a;0.176236491;150;628.2430912;0
4821;92;6.18;b;0.251944715;50;886.5390317;1
7003;10;5.14;a;0.74027389;150;717.606394;1
2106;82;9.05;a;0.316603384;50;1051.463259;1
8112;82;2.34;b;0.964026688;150;999.0108441;1
4986;80;1.99;a;0.735742968;150;880.7983446;1
7695;22;0.77;c;0.797109989;100;862.7122509;1
5203;67;7.24;b;0.583481009;150;868.8331836;1
8321;32;3.99;c;0.440492443;100;783.8777924;1
4475;85;1.78;b;0.966792126;100;1135.798409;1
9414;44;4.36;b;0.103020571;50;669.9920469;0
4269;61;5.96;a;0.747801042;100;1080.46732;1
9613;66;0.98;b;0.94849819;50;1040.206917;1
6311;53;5.96;b;0.534742145;50;902.966285;1
4943;3;6;c;0.676511444;100;797.4746476;0
3443;2;9.32;c;0.842778512;150;623.3447856;0
150;4;7.38;c;0.586351279;100;776.186357;1
7159;90;5.77;a;0.401746914;100;1036.874711;1
5714;30;8;b;0.174158909;50;695.2909109;0
9499;56;2.74;a;0.050898732;100;737.6710059;0
6491;56;5.95;a;0.85267482;50;1156.504623;1
1212;46;8.91;c;0.939852229;100;988.1432496;1
2852;41;7.32;a;0.975257301;100;1096.394251;1
6449;33;9.3;a;0.245177958;150;606.3405796;0
5254;18;3.02;b;0.652854586;100;884.7967561;1
3985;17;0.76;a;0.664359576;100;928.3151476;1
4717;2;7.27;c;0.991992089;150;655.4974387;0
2274;46;3.7;a;0.531881652;150;737.2664242;1
2488;25;4.99;a;0.227157869;150;562.716448;0
7033;26;7.77;c;0.082576668;50;652.5440396;1
7058;68;0.06;c;0.26731524;150;557.0068288;0
6923;11;2.23;c;0.377963945;50;760.3089196;0
2576;24;2.64;c;0.370447212;100;731.8561427;0
5883;40;7.33;c;0.23706959;50;785.8470206;0
4230;29;6.22;b;0.698752881;100;936.9128679;1
7429;72;9.44;c;0.718693419;100;994.0572076;1
2799;95;4.37;a;0.342441059;150;789.9387586;0
7483;50;5.7;a;0.926793888;100;1101.074743;1
2805;45;2.57;b;0.47101459;50;849.1997712;1
4882;41;6.66;a;0.023613439;150;446.8054656;0
9356;69;1.58;a;0.720572027;150;847.4883106;0
7405;59;3.59;a;0.876543951;100;1103.317398;1
6480;78;5.41;c;0.309364133;50;909.1070166;1
9571;80;2.02;c;0.959138369;150;824.6989901;0
7590;67;8.7;c;0.152270871;100;750.3235706;1
9689;91;0.69;b;0.629085238;50;1011.361327;1
5775;72;2.39;a;0.038326411;150;531.1387022;0
5354;19;3.37;a;0.427956841;50;920.8033096;1
1664;11;4.86;a;0.296910507;50;851.1204329;1
366;95;1.61;b;0.551013139;150;909.3069366;1
2320;30;7.71;c;0.343035837;100;752.2636754;1
2654;81;6.42;c;0.299863319;50;915.6666433;1
5896;24;5.54;c;0.695141744;50;913.3131619;1
1;42;7.23;b;0.805399371;50;962.7852855;1
6020;90;4.85;b;0.396891946;50;941.1364616;1
1611;45;1.23;b;0.216200091;50;734.0716657;0
5080;49;0.43;c;0.254754889;150;504.5924867;0
8105;23;1.16;b;0.723017342;50;871.5040901;1
9117;35;9.75;b;0.820949663;50;957.9880207;1
3783;71;5.05;b;0.414563961;50;901.2388654;1
2215;38;3.39;a;0.071881443;100;716.0853427;0
6423;34;0.89;a;0.587054156;100;946.8040659;1
1666;87;5.18;c;0.761104695;50;1088.94513;1
2598;24;7.16;a;0.706965294;100;979.99201;1
1186;71;1.64;a;0.337215967;50;1008.301855;1
1576;93;8.62;b;0.895687879;150;1029.702881;1
7853;81;4.27;b;0.392918602;150;825.4295384;0
6811;48;1.31;c;0.979867167;100;978.0465691;1
7709;69;9.88;a;0.987214375;100;1177.93678;1
5539;57;0.49;b;0.152534708;150;634.7045008;0
9307;80;4.81;a;0.312490692;100;971.2647034;1
1185;34;3.31;c;0.308540139;50;791.7434055;0
9884;72;7.04;b;0.057238027;150;618.3598909;0
9803;59;6.93;a;0.516428167;150;775.1859238;1
1878;47;1.46;b;0.569188147;150;794.8789349;1
3115;50;2.15;c;0.941713776;150;745.6635313;1
127;90;0.71;a;0.515252538;50;1121.258925;1
3670;52;4.08;a;0.4885837;150;738.3745529;0
4558;14;3.62;c;0.094072283;100;559.1536952;0
2952;13;2.5;b;0.564299541;100;842.1674369;1
8224;21;9.74;a;0.079796978;150;471.4703347;0
632;50;9.88;c;0.903205514;50;1051.075183;1
6729;34;2.52;c;0.395140762;100;766.4357831;1
5990;10;3.87;a;0.680411313;100;926.0654099;1
4833;92;8.85;b;0.382649734;150;864.0582828;0
7376;98;4.9;b;0.926711537;100;1168.389357;1
1256;35;6.74;c;0.247835425;50;776.8487173;0
2327;42;6.53;b;0.49199395;50;862.4454599;0
5874;75;8.17;b;0.76086255;100;1076.586346;1
8578;34;3.3;c;0.443566489;50;846.982095;1
1674;72;3.04;b;0.141318694;150;673.3794343;0
8233;46;4.84;b;0.696886421;150;843.8101572;1
924;79;8.45;c;0.797953979;150;800.5741895;0
926;55;6.15;b;0.972350367;100;1076.761707;1
6233;46;4.48;c;0.032681724;150;348.6031763;0
2477;56;2.34;b;0.787554451;100;1017.256592;1
4672;29;9.18;b;0.446632606;150;732.5166268;0
2160;72;0.98;c;0.719165994;50;1025.270834;1
3331;85;2.29;b;0.105466839;50;767.4931499;0
3853;17;1.61;b;0.308336241;50;710.4906211;0
5505;49;9.55;b;0.883809506;150;919.6515568;1
2929;92;3.73;a;0.273080725;150;749.0008718;0
8355;46;4.23;b;0.65882302;150;830.2198083;0
6680;22;7.84;a;0.279632645;150;590.8030556;0
4516;25;5.11;b;0.25303243;150;626.3222852;0
7808;71;8.66;a;0.511068883;100;1039.526278;1
3369;42;4.94;c;0.258832678;100;734.5712739;0
1901;69;1.5;c;0.411656578;150;626.5916854;0
1730;64;9.86;c;0.951510022;150;808.8550164;0
9361;85;5.35;a;0.875456868;100;1173.887829;1
6718;57;8.99;c;0.244142889;50;837.4799457;1
8490;69;0.75;a;0.205610838;150;647.0134969;0
1617;76;8.4;c;0.834129359;150;802.9197536;0
6213;82;6.61;c;0.955050711;100;1074.387849;1
518;8;8.98;c;0.153761613;150;374.2599836;0
4780;7;5.95;c;0.467004431;50;796.9912699;1
2815;84;4.24;c;0.127500412;50;820.644357;0
6854;66;8.29;a;0.951259033;100;1156.011314;1
2041;0;9.14;c;0.298971683;50;721.8168732;0
7083;89;9.58;a;0.448671141;100;1065.059063;1
3646;19;9.97;c;0.308037848;50;776.195045;1
8648;82;4.25;a;0.794972181;50;1199.94772;1
299;58;4.92;a;0.95542375;150;895.4068403;1
1168;15;3.19;b;0.761787245;50;869.5139788;0
7656;52;2.28;a;0.130795659;100;794.1638813;1
8047;84;5.12;a;0.85568886;50;1224.556017;1
6904;52;1.14;a;0.915221322;150;857.426542;0
5048;31;9.95;b;0.847501482;150;866.2270588;1
7833;61;3.92;b;0.654248936;100;995.7249493;1
2686;54;4.48;b;0.649125564;50;937.7492029;1
6586;33;7.99;b;0.86487636;100;999.8434138;1
3456;39;2.41;b;0.634517838;50;888.7975977;1
1152;13;5.78;c;0.650337817;150;583.2593667;0
5922;55;7.6;b;0.861210161;150;922.109388;1
7807;31;7.96;c;0.166263919;50;725.8733223;1
9250;62;1.06;c;0.689300601;150;701.9447858;1
1746;54;1.49;b;0.073069001;150;570.4124324;0
7817;16;1.85;a;0.039390933;150;390.6905863;0
7538;35;4.24;a;0.185867619;150;562.4753753;0
538;27;8.61;c;0.165303968;100;658.2023222;0
5158;58;5.22;a;0.105607804;100;800.6124406;0
7764;11;0.56;a;0.226685965;100;743.1656163;0
6081;25;2.53;a;0.707352141;150;736.7403876;0
6906;67;6.6;b;0.145683162;50;765.3094762;1
7832;86;4.52;a;0.228672008;150;714.4442506;0
5214;89;1.05;b;0.767162667;100;1089.678682;1
3052;83;9.24;b;0.952876333;50;1111.335281;1
2093;97;7.61;a;0.452451501;150;849.4582167;1
2083;47;4.54;b;0.509001552;150;784.6342637;0
688;13;0.14;b;0.19830839;50;640.614509;0
4627;80;8.55;a;0.659757666;150;879.8931806;1
67;98;3.8;b;0.746362773;150;984.9097892;1
717;39;3.5;c;0.166932912;50;731.4312793;0
3313;36;1.16;a;0.301381314;50;903.3429931;1
82;79;7.72;a;0.569028274;50;1135.366572;1
7515;85;3.65;c;0.440194242;50;974.3793365;1
5688;25;0.93;c;0.242725927;50;729.9221732;1
885;83;0.31;c;0.911662323;50;1103.926507;1
7620;36;7.69;a;0.067780619;50;780.7704145;0
3482;4;7.99;b;0.145634876;100;653.1604578;0
9358;86;7.57;c;0.546851436;150;738.2494606;0
9697;68;5.05;a;0.781288337;100;1104.51215;1
4564;11;2.1;a;0.638990174;100;909.9203735;1
5047;94;8.27;c;0.873053901;50;1147.715025;1
1818;62;0.21;a;0.221954086;100;867.0023856;0
3562;94;8.88;b;0.693877087;100;1106.809893;1
6652;65;4.69;b;0.592625022;150;858.3227515;0
8117;84;4.64;a;0.330891409;50;1048.056165;1
2798;58;1.38;b;0.464272137;100;916.026059;1
5059;15;1.33;a;0.481459655;150;634.1597096;0
6515;95;8.23;a;0.640415349;100;1140.778744;1
145;74;3.79;c;0.336676994;100;846.4831382;0
9045;5;3.74;a;0.058421778;100;621.5502555;0
3530;97;2.65;a;0.520318295;50;1146.979117;1
1199;0;0.75;c;0.752149903;50;854.1195392;0
6278;78;2.64;c;0.805408507;50;1070.50313;1
8110;2;3.98;c;0.641389755;150;546.9818032;0
2946;57;1.2;b;0.604438582;100;960.9673099;1
5216;95;1.96;b;0.266934513;50;887.3444855;0
2269;69;7.1;b;0.043946508;50;685.9492703;0
7037;54;3.31;c;0.871443098;150;741.0722237;0
2168;29;0.19;c;0.087341818;150;349.1952863;0
4463;47;1.78;b;0.211313901;50;738.2610166;1
6577;35;1.05;a;0.754842638;150;770.6992421;0
1640;0;6.44;a;0.667494706;150;675.2412864;1
1215;99;0.73;c;0.883846433;50;1137.985594;1
5727;45;8.11;a;0.393310658;100;928.8217916;1
8463;90;9.78;a;0.531303878;100;1097.763442;1
9314;27;5.48;c;0.772359579;100;883.9114214;1
2413;31;6.23;a;0.64020663;150;743.6048069;1
8622;69;7.39;b;0.795130912;150;938.2536074;1
9514;21;7.24;a;0.022882009;100;627.9862714;0
901;13;3.57;b;0.592326293;150;724.4961268;0
3922;81;7.88;a;0.440817894;100;1036.45406;1
9728;60;5.75;a;0.421883794;150;739.2047517;0
9545;39;8.1;b;0.764549179;150;856.959855;0
4808;47;9.43;b;0.798404727;50;980.6585383;1
7574;72;8.84;c;0.883542587;50;1097.411088;1
6799;81;9.32;b;0.839512254;100;1117.403175;1
9450;27;5.32;b;0.763137408;50;906.9934391;1
5574;61;8.86;c;0.214693004;50;831.6678401;1
1785;96;9.88;c;0.182549584;150;614.8238488;0
132;68;5.56;c;0.413770769;50;928.1290382;1
4428;93;7.67;a;0.775288879;150;943.5878904;1
3758;71;2.14;a;0.352110908;100;957.0639383;1
7297;41;4.92;b;0.731995255;150;841.9615468;1
7255;91;0.95;b;0.37680532;150;832.8801921;1
9098;70;4.92;a;0.089329405;150;586.1180663;0
9251;54;8.46;c;0.984542654;50;1077.281572;1
4302;75;0.66;b;0.442146092;50;907.1572918;1
2610;75;3.33;a;0.078581886;150;584.0455443;0
1564;31;7.56;b;0.257666423;50;741.4682243;0
4013;79;4.33;c;0.832225833;150;796.3453026;0
3311;3;2.78;c;0.665665765;50;842.6882708;1
2607;89;7.59;c;0.654738294;50;1070.34336;1
1854;39;2.16;a;0.685261646;150;763.8897998;0
4750;62;7.72;a;0.942139927;50;1201.016221;1
7045;51;7.66;a;0.59924159;150;785.3556219;0
995;7;9.48;b;0.243196121;100;721.3860626;0
4372;69;2.51;c;0.885455557;100;1010.094609;1
8121;12;1.66;c;0.911262176;100;871.5711348;1
8758;82;8.85;b;0.837146665;50;1076.938254;1
2032;72;9.27;c;0.960622965;50;1118.915133;1
1433;56;5.53;b;0.365678178;100;886.51462;1
9020;88;5.67;a;0.807813803;50;1223.262571;1
5245;1;4.07;a;0.226226591;50;788.858674;0
6618;35;7.84;c;0.433190295;150;570.9875075;0
1415;38;0.44;b;0.089342013;150;541.2102118;0
2352;73;0.13;c;0.066850896;150;440.5049415;0
2568;31;4.32;a;0.388238721;100;879.1726949;0
6635;88;3.6;b;0.138332793;50;802.942741;1
419;55;4.1;c;0.26184371;150;535.3006726;0
4542;26;1.78;a;0.51990368;50;966.4382907;1
348;65;8.17;c;0.801406076;150;765.6068734;0
6145;91;4.7;c;0.213178255;150;602.3014944;0
1240;41;5.06;c;0.052556161;50;651.9646103;0
6755;28;3.11;c;0.095141014;150;362.8753254;0
2079;68;7.46;c;0.373276949;50;918.3129332;1
8018;81;6.8;b;0.482158096;100;998.0750929;1
1962;25;3.5;a;0.771832857;150;758.719433;0
2478;97;5.36;a;0.352949186;150;802.6907737;1
3933;35;9.79;a;0.002492482;100;620.8061522;0
9409;91;9.16;c;0.601211613;150;773.9863242;0
9180;44;7.73;a;0.769538057;100;1050.10056;1
9210;64;9.16;b;0.719868072;50;999.7171551;1
9862;32;2.95;c;0.925700805;50;988.8793903;1
8297;43;2.16;b;0.367800275;50;802.914655;0
9778;43;4.8;a;0.198091904;150;591.315924;0
7888;73;1.41;b;0.152193555;50;767.2444198;0
1286;61;2.44;b;0.43684634;100;916.8400299;1
3126;24;2.7;c;0.332084955;100;715.8681326;0
5987;21;5.02;c;0.783107435;100;870.4264572;1
4453;31;6.71;b;0.558003726;50;858.3316929;1
41;30;5.69;a;0.063011419;100;695.2011456;0
3714;21;9.74;a;0.610768799;150;720.9870334;0
5608;25;3.46;b;0.726609177;50;885.2178258;0
9833;63;2.19;a;0.877399325;50;1168.129839;1
6089;40;6.9;a;0.917697612;150;847.2540154;0
3388;56;9.41;c;0.216896592;50;822.185249;1
7527;1;1.15;c;0.53212926;100;729.8085212;1
4701;7;3.46;c;0.04213986;100;490.4048459;0
1292;75;4.83;a;0.931181162;50;1221.061701;1
3644;48;8.03;b;0.332826993;150;730.4900399;1
6913;20;7.22;b;0.213956867;50;690.3091168;0
746;99;9.27;b;0.237811465;150;817.4930249;1
179;33;6.11;c;0.275301573;50;783.1813996;0
5062;12;9.04;b;0.891927939;100;958.0559519;1
3861;64;0.49;a;0.044823686;100;743.2327936;1
5227;68;3.46;a;0.378366467;150;734.373642;0
1122;49;4.35;a;0.332787604;50;960.4133881;1
810;63;1.63;c;0.048600458;150;401.4497983;0
3760;42;2.17;b;0.675075173;150;818.3352323;0
6659;76;4.95;c;0.689249165;100;980.3317255;1
8840;90;1.17;c;0.216192336;50;879.3676956;1
8737;0;4.62;c;0.12327225;100;549.6784095;0
1010;77;4.16;c;0.759527687;100;1000.850297;1
8054;47;7.18;a;0.345332867;100;910.9776151;1
7441;29;7.34;a;0.974442879;50;1125.500724;1
861;26;8.12;c;0.977748454;50;1004.434576;1
1498;18;0.7;c;0.482124754;100;753.2500882;1
3128;69;9.16;b;0.429576399;50;915.7023479;1
2158;31;9.43;a;0.897008261;100;1058.197569;1
5000;93;4.07;a;0.045202843;150;597.6522418;0
845;83;3.61;c;0.729341054;50;1064.517792;1
5458;10;2.92;b;0.685847916;100;874.5463459;0
2237;83;7.39;c;0.790181905;150;804.8639231;0
5824;19;5.43;c;0.161467251;150;394.7911795;0
522;82;2.25;c;0.289408362;150;609.7702796;0
5422;45;8.81;a;0.182964747;50;890.698351;0
4450;80;8.29;b;0.861749145;100;1117.500992;1
1327;5;0.12;c;0.333958555;100;660.5884055;1
3524;23;5.12;c;0.12812677;50;671.512757;0
9498;64;2.2;a;0.791660899;100;1087.945709;1
9917;13;4.41;b;0.512884341;150;700.5593595;0
5904;46;1.83;a;0.12751953;100;775.3863527;0
8202;68;5.51;c;0.73043127;150;743.9689999;0
7167;37;2.03;b;0.165594143;150;598.0205414;0
4795;89;8;b;0.498813261;100;1028.016634;1
2407;11;0.5;c;0.493944153;50;798.5599606;0
8502;87;7.08;a;0.269694637;150;746.0314024;1
6661;34;0.7;b;0.638349798;50;871.8041368;1
9269;42;4.64;c;0.798291378;150;695.4813064;0
9990;49;9.74;a;0.976873834;50;1184.107998;1
4779;40;3.2;a;0.32895727;100;873.1730521;1
9625;27;1.9;a;0.793915878;150;764.6311265;1
4118;88;7.65;c;0.279040865;100;868.3391624;0
1814;60;7.58;c;0.26199772;100;789.9130328;1
